ProductId,Score,Summary,Text,Time,HelpfulnessNumerator,HelpfulnessDenominator
B000LQNK50,2,Thoroughly UNIMPRESSIVE,Nong Shim makes some of the best ramen on the market but this flavor is horrible.  It is like black tar without any flavor.  Save your time and get the Spicy Seafood Nong Shim.  I will use the remaining noodles with flavoring other than what comes in the package...,1334620800,1,4
B000LQNK50,3,Not my favorite,"2.5 Stars<br /><br />Thought I would try Chapagetti for a change of pace - not a winner in my book.  The flavor packet was flat tasting, with a bit of weird added in...can't even describe the unusual flavor.  (I've had black bean and like black bean paste, this wasn't the flavor here)<br /><br />I tried this with half a pack of seasoning, added Parmesan cheese (not a winner), tried plain (strange taste was more pronounced), and added beef (still hard to get used to).  I will just add the noodles to another flavor packet of ramen when I cook it and at least this box will be salvageable.",1288569600,1,4
B000LQNK50,2,Meh!,Flavor is a bit bland and something I'm not used to.  Smell and appearance is not very appetizing.  This is the only Nong Shim instant noodle I've had to throw away due to the taste.  It's probably just me not being used to Korean cha jang noodle (at least the Nong Shim one).  I'm more accustomed to the Chinese one where it's more flavorful/deliciously aromatic and not black.  I've had 5 other people in my apt agree that it's the worst instant noodle they've tasted from Nong Shim.,1267747200,2,6
B000LQNK50,3,Not Good...,"The soup base is disgusting. I ordered this with high hopes on all the rave 5 star reviews. I'm sorry people, but you have some messed up taste buds if you think this is the best ramen you ever had. It taste very strange, like seaseme seed oil. It smells terrible. I should have never order this product and continued to order Nong Shim's Shin Ramyun. I really don't recommend anyone actually drink broth for It's a very thick dark fluid that stains anything it touches. It will probably damage your liver. Not to mention all the sodium and MSG. Now I don't know what to do. If anyone can tell me how to make it taste better please tell me so I don't waste the rest of these.",1258416000,2,16
B000LQNK50,1,Flavorless non spicy crap stick with Shin-Ramen!,"Honestly I had never seen or heard of this type of Nong Shim noodle before, but I've been a die hard red packsge Shin Ramen fan since they were first imported into the US years ago.<br />It was on sale at local Ranch 99 Asian Market so I decided to try it. I trust Nong Shim to in the very least deliver a quality product.<br /><br />These quite honestly were the blandest non spicy packaged noodles I've ever tasted, and I even used less water to make the broth stronger. FAIL The noodles were the same as Shin Ramen. There were three little packets in the package. I'm guessing dried veggies or seaweed, a light oil and the broth base, looked like beef? (dark brown color)<br />This tasted like mushrooms to me. No spicy flavor whatsoever.<br />Not exactly sure what Chajang Noodles are supposed to really taste like, but I'm not a fan. This is what happens when you try to mix two different cuisines (Italian-Spaghetti) and Asian (Chajang) Epic FAIL!!<br />I'll stick with the good old Shin Ramen. Same price and way better taste in my opinion.<br />Avoid Avoid Avoid unless you just prefer boring bland flavor in your noodles!",1313625600,0,12
B000LQNK5U,4,Spicy and Fishy,"Let me start off by saying, I love Nong Shim bowl noodles!  At this price, I couldn't pass them up!<br /><br />I prefer the original spicy, but decided to give the Spicy Seafood a try this time.  There is a fishy scent, which I found unappealling at first, but have since learned to live with.  Also, this variety is not nearly as spicy as I would prefer, and certainly less spicy than the original flavor bowls.  There are bits of dried crab and shrimp in the bowls, along with nice size pieces of mushroom and green onion (and other vegetables as well).  As with other Shim products, the noodles taste great and seem to be a better quality than other brands of instant noodles.<br /><br />I add a few dashes of tabasco, black pepper and a pinch of garlic powder before adding the water.  This takes care of the fishy smell (for the most part) and brings the spiciness level up as well.",1257811200,8,8
B000LQNK5U,5,Great Seafood Flavor.,"These noodles have great seafood flavor, and just the right amount of heat.  It's no wonder with all of the natural ingredients.  Proof that ramen can be more than salty flavorless noodles.",1289260800,6,6
B000LQNK5U,4,Tasty but not healty!,"These instant noodles pack a good amount of fat and sodium.  You shouldn't be eating this every day but oh man is it tasty.  I normally just make a bowl at night time when I got the munchies.  You can reduce the amount of sodium by using less of the package of flavoring and not drinking the soup, but what's the fun in that?  Great for a quick snack, but beware the sodium and fat!  Try throwing a few boiled shrimps in with your noodles.  Taste even better!",1287964800,2,2
B000LQNK5U,4,Pretty good,Pros: Cheap comfort food that satisfy your instant noodle cravings.  Definitely good for our current state of the economy.  Doesn't spoil easily so its good to stock up in case of hurricane or other natural disaster.<br /><br />Cons: You get sick of it if you eat too much of it meaning you shouldn't eat more than 3 times a week.  Its not the healthiest thing for you.  This is basically junk food.,1316044800,0,0
B000LQNK5A,5,Nong Shim won a ChefsBest Award with this flavorful ramen,"If your only ramen experience was a dry, tasteless brick dumped into a pot of bowling water that you purchased six for a dollar, then you are in luck. Once you try a Nong Shim noodle bowl you will never go back to Nissin Top Ramen.<br /><br />Nong Shim delivers a flavorful instant noodle meal, balancing seasoning and spice for a perfect lunch on a cold, winter day. The noodle bowl has a rich, red broth that is visibly loaded with spices. I've recommended Nong Shim to many people but a few, because of the kimchi flavor, have been hesitant to give it a try. I can attest that Nong Shim's noodles are not as pungent as `fresh' kimchi.<br /><br />I submitted two product photos. Please give them a look. One shows the ChefsBest Award and endorsements Nong Shim received. Nong Shim is the leading brand of ramyoen (ramen instant noodles) in South Korea.<br /><br />I recommend adding refrigerator scraps to your noodles; perhaps, whole kernel corn (for sweetness) or some tofu, finely chopped green onions (scallions), chopped, cooked beef, chicken or seafood. An egg is another delicious addition, either hard boiled and chopped or over easy.<br /><br />One final note: a serving is high in sodium, so skip drinking the soup if that is a concern as the noodles themselves contain little sodium. You can reduce your sodium intake by more than 60 percent if you don't drink the soup.<br /><br />Rating: Five stars.",1290643200,21,22
B000LQNK5A,5,A much nicer alternative to maruchan ramen,"I bought 3 of these flavored ramen at Walmart for a buck each, I saw that the Maruchan cost only about $0.19 each, so I grabbed some of those too. However, after comparing them both, Nong Shim definitely was the better one. The taste was different and I'm happy to learn there are different flavors as well, can't wait to get them for my college dorm!",1312502400,2,2
